Sine,Cosine,Square,Trianglular,RampSignal
-0.809016994,0.587785252,-1,0.765765766,0.255085028
-0.802817475,0.596224875,-1,0.767267267,0.255585195
-0.796529918,0.604599115,-1,0.768768769,0.256085362
-0.790155012,0.612907054,-1,0.77027027,0.256585529
-0.783693457,0.62114778,-1,0.771771772,0.257085695
-0.777145961,0.629320391,-1,0.773273273,0.257585862
-0.770513243,0.63742399,-1,0.774774775,0.258086029
-0.763796029,0.645457688,-1,0.776276276,0.258586195
-0.756995056,0.653420604,-1,0.777777778,0.259086362
-0.75011107,0.661311865,-1,0.779279279,0.259586529
-0.743144825,0.669130606,-1,0.780780781,0.260086696
-0.736097087,0.67687597,-1,0.782282282,0.260586862
-0.728968627,0.684547106,-1,0.783783784,0.261087029
-0.721760228,0.692143174,-1,0.785285285,0.261587196
-0.71447268,0.699663341,-1,0.786786787,0.262087362
-0.707106781,0.707106781,-1,0.788288288,0.262587529
-0.699663341,0.71447268,-1,0.78978979,0.263087696
-0.692143174,0.721760228,-1,0.791291291,0.263587863
-0.684547106,0.728968627,-1,0.792792793,0.264088029
-0.67687597,0.736097087,-1,0.794294294,0.264588196
-0.669130606,0.743144825,-1,0.795795796,0.265088363
-0.661311865,0.75011107,-1,0.797297297,0.26558853
-0.653420604,0.756995056,-1,0.798798799,0.266088696
-0.645457688,0.763796029,-1,0.8003003,0.266588863
-0.63742399,0.770513243,-1,0.801801802,0.26708903
-0.629320391,0.777145961,-1,0.803303303,0.267589196
-0.62114778,0.783693457,-1,0.804804805,0.268089363
-0.612907054,0.790155012,-1,0.806306306,0.26858953
-0.604599115,0.796529918,-1,0.807807808,0.269089697
-0.596224875,0.802817475,-1,0.809309309,0.269589863
-0.587785252,0.809016994,-1,0.810810811,0.27009003
-0.579281172,0.815127796,-1,0.812312312,0.270590197
-0.570713568,0.821149209,-1,0.813813814,0.271090363
-0.562083378,0.827080574,-1,0.815315315,0.27159053
-0.553391549,0.832921241,-1,0.816816817,0.272090697
-0.544639035,0.838670568,-1,0.818318318,0.272590864
-0.535826795,0.844327926,-1,0.81981982,0.27309103
-0.526955795,0.849892693,-1,0.821321321,0.273591197
-0.518027009,0.85536426,-1,0.822822823,0.274091364
-0.509041416,0.860742027,-1,0.824324324,0.274591531
-0.5,0.866025404,-1,0.825825826,0.275091697
-0.490903754,0.871213811,-1,0.827327327,0.275591864
-0.481753674,0.87630668,-1,0.828828829,0.276092031
-0.472550765,0.881303452,-1,0.83033033,0.276592197
-0.463296035,0.886203579,-1,0.831831832,0.277092364
-0.4539905,0.891006524,-1,0.833333333,0.277592531
-0.444635179,0.89571176,-1,0.834834835,0.278092698
-0.435231099,0.900318771,-1,0.836336336,0.278592864
-0.425779292,0.904827052,-1,0.837837838,0.279093031
-0.416280792,0.909236109,-1,0.839339339,0.279593198
-0.406736643,0.913545458,-1,0.840840841,0.280093364
-0.397147891,0.917754626,-1,0.842342342,0.280593531
-0.387515586,0.921863152,-1,0.843843844,0.281093698
-0.377840787,0.925870585,-1,0.845345345,0.281593865
-0.368124553,0.929776486,-1,0.846846847,0.282094031
-0.35836795,0.933580426,-1,0.848348348,0.282594198
-0.348572047,0.937281989,-1,0.84984985,0.283094365
-0.33873792,0.940880769,-1,0.851351351,0.283594532
-0.328866647,0.94437637,-1,0.852852853,0.284094698
-0.318959309,0.94776841,-1,0.854354354,0.284594865
-0.309016994,0.951056516,-1,0.855855856,0.285095032
-0.299040792,0.954240329,-1,0.857357357,0.285595198
-0.289031797,0.957319498,-1,0.858858859,0.286095365
-0.278991106,0.960293686,-1,0.86036036,0.286595532
-0.268919821,0.963162567,-1,0.861861862,0.287095699
-0.258819045,0.965925826,-1,0.863363363,0.287595865
-0.248689887,0.968583161,-1,0.864864865,0.288096032
-0.238533458,0.97113428,-1,0.866366366,0.288596199
-0.22835087,0.973578903,-1,0.867867868,0.289096365
-0.218143241,0.975916762,-1,0.869369369,0.289596532
-0.207911691,0.978147601,-1,0.870870871,0.290096699
-0.19765734,0.980271175,-1,0.872372372,0.290596866
-0.187381315,0.982287251,-1,0.873873874,0.291097032
-0.17708474,0.984195608,-1,0.875375375,0.291597199
-0.166768747,0.985996037,-1,0.876876877,0.292097366
-0.156434465,0.987688341,-1,0.878378378,0.292597533
-0.146083029,0.989272333,-1,0.87987988,0.293097699
-0.135715572,0.99074784,-1,0.881381381,0.293597866
-0.125333234,0.992114701,-1,0.882882883,0.294098033
-0.11493715,0.993372766,-1,0.884384384,0.294598199
-0.104528463,0.994521895,-1,0.885885886,0.295098366
-0.094108313,0.995561965,-1,0.887387387,0.295598533
-0.083677843,0.996492859,-1,0.888888889,0.2960987
-0.073238197,0.997314477,-1,0.89039039,0.296598866
-0.06279052,0.998026728,-1,0.891891892,0.297099033
-0.052335956,0.998629535,-1,0.893393393,0.2975992
-0.041875654,0.99912283,-1,0.894894895,0.298099366
-0.031410759,0.99950656,-1,0.896396396,0.298599533
-0.02094242,0.999780683,-1,0.897897898,0.2990997
-0.010471784,0.999945169,-1,0.899399399,0.299599867
-1.13E-15,1,-1,0.900900901,0.300100033
0.010471784,0.999945169,1,0.902402402,0.3006002
0.02094242,0.999780683,1,0.903903904,0.301100367
0.031410759,0.99950656,1,0.905405405,0.301600534
0.041875654,0.99912283,1,0.906906907,0.3021007
0.052335956,0.998629535,1,0.908408408,0.302600867
0.06279052,0.998026728,1,0.90990991,0.303101034
0.073238197,0.997314477,1,0.911411411,0.3036012
0.083677843,0.996492859,1,0.912912913,0.304101367
0.094108313,0.995561965,1,0.914414414,0.304601534
0.104528463,0.994521895,1,0.915915916,0.305101701
0.11493715,0.993372766,1,0.917417417,0.305601867
0.125333234,0.992114701,1,0.918918919,0.306102034
0.135715572,0.99074784,1,0.92042042,0.306602201
0.146083029,0.989272333,1,0.921921922,0.307102367
0.156434465,0.987688341,1,0.923423423,0.307602534
0.166768747,0.985996037,1,0.924924925,0.308102701
0.17708474,0.984195608,1,0.926426426,0.308602868
0.187381315,0.982287251,1,0.927927928,0.309103034
0.19765734,0.980271175,1,0.929429429,0.309603201
0.207911691,0.978147601,1,0.930930931,0.310103368
0.218143241,0.975916762,1,0.932432432,0.310603535
0.22835087,0.973578903,1,0.933933934,0.311103701
0.238533458,0.97113428,1,0.935435435,0.311603868
0.248689887,0.968583161,1,0.936936937,0.312104035
0.258819045,0.965925826,1,0.938438438,0.312604201
0.268919821,0.963162567,1,0.93993994,0.313104368
0.278991106,0.960293686,1,0.941441441,0.313604535
0.289031797,0.957319498,1,0.942942943,0.314104702
0.299040792,0.954240329,1,0.944444444,0.314604868
0.309016994,0.951056516,1,0.945945946,0.315105035
0.318959309,0.94776841,1,0.947447447,0.315605202
0.328866647,0.94437637,1,0.948948949,0.316105368
0.33873792,0.940880769,1,0.95045045,0.316605535
0.348572047,0.937281989,1,0.951951952,0.317105702
0.35836795,0.933580426,1,0.953453453,0.317605869
0.368124553,0.929776486,1,0.954954955,0.318106035
0.377840787,0.925870585,1,0.956456456,0.318606202
0.387515586,0.921863152,1,0.957957958,0.319106369
0.397147891,0.917754626,1,0.959459459,0.319606536
0.406736643,0.913545458,1,0.960960961,0.320106702
0.416280792,0.909236109,1,0.962462462,0.320606869
0.425779292,0.904827052,1,0.963963964,0.321107036
0.435231099,0.900318771,1,0.965465465,0.321607202
0.444635179,0.89571176,1,0.966966967,0.322107369
0.4539905,0.891006524,1,0.968468468,0.322607536
0.463296035,0.886203579,1,0.96996997,0.323107703
0.472550765,0.881303452,1,0.971471471,0.323607869
0.481753674,0.87630668,1,0.972972973,0.324108036
0.490903754,0.871213811,1,0.974474474,0.324608203
0.5,0.866025404,1,0.975975976,0.325108369
0.509041416,0.860742027,1,0.977477477,0.325608536
0.518027009,0.85536426,1,0.978978979,0.326108703
0.526955795,0.849892693,1,0.98048048,0.32660887
0.535826795,0.844327926,1,0.981981982,0.327109036
0.544639035,0.838670568,1,0.983483483,0.327609203
0.553391549,0.832921241,1,0.984984985,0.32810937
0.562083378,0.827080574,1,0.986486486,0.328609537
0.570713568,0.821149209,1,0.987987988,0.329109703
0.579281172,0.815127796,1,0.989489489,0.32960987
0.587785252,0.809016994,1,0.990990991,0.330110037
0.596224875,0.802817475,1,0.992492492,0.330610203
0.604599115,0.796529918,1,0.993993994,0.33111037
0.612907054,0.790155012,1,0.995495495,0.331610537
0.62114778,0.783693457,1,0.996996997,0.332110704
0.629320391,0.777145961,1,0.998498498,0.33261087
0.63742399,0.770513243,1,1,0.333111037
0.645457688,0.763796029,1,1.001501502,0.333611204
0.653420604,0.756995056,1,1.003003003,0.33411137
0.661311865,0.75011107,1,1.004504505,0.334611537
0.669130606,0.743144825,1,1.006006006,0.335111704
0.67687597,0.736097087,1,1.007507508,0.335611871
0.684547106,0.728968627,1,1.009009009,0.336112037
0.692143174,0.721760228,1,1.010510511,0.336612204
0.699663341,0.71447268,1,1.012012012,0.337112371
0.707106781,0.707106781,1,1.013513514,0.337612538
0.71447268,0.699663341,1,1.015015015,0.338112704
0.721760228,0.692143174,1,1.016516517,0.338612871
0.728968627,0.684547106,1,1.018018018,0.339113038
0.736097087,0.67687597,1,1.01951952,0.339613204
0.743144825,0.669130606,1,1.021021021,0.340113371
0.75011107,0.661311865,1,1.022522523,0.340613538
0.756995056,0.653420604,1,1.024024024,0.341113705
0.763796029,0.645457688,1,1.025525526,0.341613871
0.770513243,0.63742399,1,1.027027027,0.342114038
0.777145961,0.629320391,1,1.028528529,0.342614205
0.783693457,0.62114778,1,1.03003003,0.343114371
0.790155012,0.612907054,1,1.031531532,0.343614538
0.796529918,0.604599115,1,1.033033033,0.344114705
0.802817475,0.596224875,1,1.034534535,0.344614872
0.809016994,0.587785252,1,1.036036036,0.345115038
0.815127796,0.579281172,1,1.037537538,0.345615205
0.821149209,0.570713568,1,1.039039039,0.346115372
0.827080574,0.562083378,1,1.040540541,0.346615539
0.832921241,0.553391549,1,1.042042042,0.347115705
0.838670568,0.544639035,1,1.043543544,0.347615872
0.844327926,0.535826795,1,1.045045045,0.348116039
0.849892693,0.526955795,1,1.046546547,0.348616205
0.85536426,0.518027009,1,1.048048048,0.349116372
0.860742027,0.509041416,1,1.04954955,0.349616539
0.866025404,0.5,1,1.051051051,0.350116706
0.871213811,0.490903754,1,1.052552553,0.350616872
0.87630668,0.481753674,1,1.054054054,0.351117039
0.881303452,0.472550765,1,1.055555556,0.351617206
0.886203579,0.463296035,1,1.057057057,0.352117372
0.891006524,0.4539905,1,1.058558559,0.352617539
0.89571176,0.444635179,1,1.06006006,0.353117706
0.900318771,0.435231099,1,1.061561562,0.353617873
0.904827052,0.425779292,1,1.063063063,0.354118039
0.909236109,0.416280792,1,1.064564565,0.354618206
0.913545458,0.406736643,1,1.066066066,0.355118373
0.917754626,0.397147891,1,1.067567568,0.35561854
0.921863152,0.387515586,1,1.069069069,0.356118706
0.925870585,0.377840787,1,1.070570571,0.356618873
0.929776486,0.368124553,1,1.072072072,0.35711904
0.933580426,0.35836795,1,1.073573574,0.357619206
0.937281989,0.348572047,1,1.075075075,0.358119373
0.940880769,0.33873792,1,1.076576577,0.35861954
0.94437637,0.328866647,1,1.078078078,0.359119707
0.94776841,0.318959309,1,1.07957958,0.359619873
0.951056516,0.309016994,1,1.081081081,0.36012004
0.954240329,0.299040792,1,1.082582583,0.360620207
0.957319498,0.289031797,1,1.084084084,0.361120373
0.960293686,0.278991106,1,1.085585586,0.36162054
0.963162567,0.268919821,1,1.087087087,0.362120707
0.965925826,0.258819045,1,1.088588589,0.362620874
0.968583161,0.248689887,1,1.09009009,0.36312104
0.97113428,0.238533458,1,1.091591592,0.363621207
0.973578903,0.22835087,1,1.093093093,0.364121374
0.975916762,0.218143241,1,1.094594595,0.364621541
0.978147601,0.207911691,1,1.096096096,0.365121707
0.980271175,0.19765734,1,1.097597598,0.365621874
0.982287251,0.187381315,1,1.099099099,0.366122041
0.984195608,0.17708474,1,1.100600601,0.366622207
0.985996037,0.166768747,1,1.102102102,0.367122374
0.987688341,0.156434465,1,1.103603604,0.367622541
0.989272333,0.146083029,1,1.105105105,0.368122708
0.99074784,0.135715572,1,1.106606607,0.368622874
0.992114701,0.125333234,1,1.108108108,0.369123041
0.993372766,0.11493715,1,1.10960961,0.369623208
0.994521895,0.104528463,1,1.111111111,0.370123374
0.995561965,0.094108313,1,1.112612613,0.370623541
0.996492859,0.083677843,1,1.114114114,0.371123708
0.997314477,0.073238197,1,1.115615616,0.371623875
0.998026728,0.06279052,1,1.117117117,0.372124041
0.998629535,0.052335956,1,1.118618619,0.372624208
0.99912283,0.041875654,1,1.12012012,0.373124375
0.99950656,0.031410759,1,1.121621622,0.373624542
0.999780683,0.02094242,1,1.123123123,0.374124708
0.999945169,0.010471784,1,1.124624625,0.374624875
1,3.06E-16,1,1.126126126,0.375125042
0.999945169,-0.010471784,1,1.127627628,0.375625208
0.999780683,-0.02094242,1,1.129129129,0.376125375
0.99950656,-0.031410759,1,1.130630631,0.376625542
0.99912283,-0.041875654,1,1.132132132,0.377125709
0.998629535,-0.052335956,1,1.133633634,0.377625875
0.998026728,-0.06279052,1,1.135135135,0.378126042
0.997314477,-0.073238197,1,1.136636637,0.378626209
0.996492859,-0.083677843,1,1.138138138,0.379126375
0.995561965,-0.094108313,1,1.13963964,0.379626542
0.994521895,-0.104528463,1,1.141141141,0.380126709
0.993372766,-0.11493715,1,1.142642643,0.380626876
0.992114701,-0.125333234,1,1.144144144,0.381127042
0.99074784,-0.135715572,1,1.145645646,0.381627209
0.989272333,-0.146083029,1,1.147147147,0.382127376
0.987688341,-0.156434465,1,1.148648649,0.382627543
0.985996037,-0.166768747,1,1.15015015,0.383127709
0.984195608,-0.17708474,1,1.151651652,0.383627876
0.982287251,-0.187381315,1,1.153153153,0.384128043
0.980271175,-0.19765734,1,1.154654655,0.384628209
0.978147601,-0.207911691,1,1.156156156,0.385128376
0.975916762,-0.218143241,1,1.157657658,0.385628543
0.973578903,-0.22835087,1,1.159159159,0.38612871
0.97113428,-0.238533458,1,1.160660661,0.386628876
0.968583161,-0.248689887,1,1.162162162,0.387129043
0.965925826,-0.258819045,1,1.163663664,0.38762921
0.963162567,-0.268919821,1,1.165165165,0.388129376
0.960293686,-0.278991106,1,1.166666667,0.388629543
0.957319498,-0.289031797,1,1.168168168,0.38912971
0.954240329,-0.299040792,1,1.16966967,0.389629877
0.951056516,-0.309016994,1,1.171171171,0.390130043
0.94776841,-0.318959309,1,1.172672673,0.39063021
0.94437637,-0.328866647,1,1.174174174,0.391130377
0.940880769,-0.33873792,1,1.175675676,0.391630544
0.937281989,-0.348572047,1,1.177177177,0.39213071
0.933580426,-0.35836795,1,1.178678679,0.392630877
0.929776486,-0.368124553,1,1.18018018,0.393131044
0.925870585,-0.377840787,1,1.181681682,0.39363121
0.921863152,-0.387515586,1,1.183183183,0.394131377
0.917754626,-0.397147891,1,1.184684685,0.394631544
0.913545458,-0.406736643,1,1.186186186,0.395131711
0.909236109,-0.416280792,1,1.187687688,0.395631877
0.904827052,-0.425779292,1,1.189189189,0.396132044
0.900318771,-0.435231099,1,1.190690691,0.396632211
0.89571176,-0.444635179,1,1.192192192,0.397132377
0.891006524,-0.4539905,1,1.193693694,0.397632544
0.886203579,-0.463296035,1,1.195195195,0.398132711
0.881303452,-0.472550765,1,1.196696697,0.398632878
0.87630668,-0.481753674,1,1.198198198,0.399133044
0.871213811,-0.490903754,1,1.1996997,0.399633211
0.866025404,-0.5,1,1.201201201,0.400133378
0.860742027,-0.509041416,1,1.202702703,0.400633545
0.85536426,-0.518027009,1,1.204204204,0.401133711
0.849892693,-0.526955795,1,1.205705706,0.401633878
0.844327926,-0.535826795,1,1.207207207,0.402134045
0.838670568,-0.544639035,1,1.208708709,0.402634211
0.832921241,-0.553391549,1,1.21021021,0.403134378
0.827080574,-0.562083378,1,1.211711712,0.403634545
0.821149209,-0.570713568,1,1.213213213,0.404134712
0.815127796,-0.579281172,1,1.214714715,0.404634878
0.809016994,-0.587785252,1,1.216216216,0.405135045
0.802817475,-0.596224875,1,1.217717718,0.405635212
0.796529918,-0.604599115,1,1.219219219,0.406135378
0.790155012,-0.612907054,1,1.220720721,0.406635545
0.783693457,-0.62114778,1,1.222222222,0.407135712
0.777145961,-0.629320391,1,1.223723724,0.407635879
0.770513243,-0.63742399,1,1.225225225,0.408136045
0.763796029,-0.645457688,1,1.226726727,0.408636212
0.756995056,-0.653420604,1,1.228228228,0.409136379
0.75011107,-0.661311865,1,1.22972973,0.409636546
0.743144825,-0.669130606,1,1.231231231,0.410136712
0.736097087,-0.67687597,1,1.232732733,0.410636879
0.728968627,-0.684547106,1,1.234234234,0.411137046
0.721760228,-0.692143174,1,1.235735736,0.411637212
0.71447268,-0.699663341,1,1.237237237,0.412137379
0.707106781,-0.707106781,1,1.238738739,0.412637546
0.699663341,-0.71447268,1,1.24024024,0.413137713
0.692143174,-0.721760228,1,1.241741742,0.413637879
0.684547106,-0.728968627,1,1.243243243,0.414138046
0.67687597,-0.736097087,1,1.244744745,0.414638213
0.669130606,-0.743144825,1,1.246246246,0.415138379
0.661311865,-0.75011107,1,1.247747748,0.415638546
0.653420604,-0.756995056,1,1.249249249,0.416138713
0.645457688,-0.763796029,1,1.250750751,0.41663888
0.63742399,-0.770513243,1,1.252252252,0.417139046
0.629320391,-0.777145961,1,1.253753754,0.417639213
0.62114778,-0.783693457,1,1.255255255,0.41813938
0.612907054,-0.790155012,1,1.256756757,0.418639547
0.604599115,-0.796529918,1,1.258258258,0.419139713
0.596224875,-0.802817475,1,1.25975976,0.41963988
0.587785252,-0.809016994,1,1.261261261,0.420140047
0.579281172,-0.815127796,1,1.262762763,0.420640213
0.570713568,-0.821149209,1,1.264264264,0.42114038
0.562083378,-0.827080574,1,1.265765766,0.421640547
0.553391549,-0.832921241,1,1.267267267,0.422140714
0.544639035,-0.838670568,1,1.268768769,0.42264088
0.535826795,-0.844327926,1,1.27027027,0.423141047
0.526955795,-0.849892693,1,1.271771772,0.423641214
0.518027009,-0.85536426,1,1.273273273,0.42414138
0.509041416,-0.860742027,1,1.274774775,0.424641547
0.5,-0.866025404,1,1.276276276,0.425141714
0.490903754,-0.871213811,1,1.277777778,0.425641881
0.481753674,-0.87630668,1,1.279279279,0.426142047
0.472550765,-0.881303452,1,1.280780781,0.426642214
0.463296035,-0.886203579,1,1.282282282,0.427142381
0.4539905,-0.891006524,1,1.283783784,0.427642548
0.444635179,-0.89571176,1,1.285285285,0.428142714
0.435231099,-0.900318771,1,1.286786787,0.428642881
0.425779292,-0.904827052,1,1.288288288,0.429143048
0.416280792,-0.909236109,1,1.28978979,0.429643214
0.406736643,-0.913545458,1,1.291291291,0.430143381
0.397147891,-0.917754626,1,1.292792793,0.430643548
0.387515586,-0.921863152,1,1.294294294,0.431143715
0.377840787,-0.925870585,1,1.295795796,0.431643881
0.368124553,-0.929776486,1,1.297297297,0.432144048
0.35836795,-0.933580426,1,1.298798799,0.432644215
0.348572047,-0.937281989,1,1.3003003,0.433144381
0.33873792,-0.940880769,1,1.301801802,0.433644548
0.328866647,-0.94437637,1,1.303303303,0.434144715
0.318959309,-0.94776841,1,1.304804805,0.434644882
0.309016994,-0.951056516,1,1.306306306,0.435145048
0.299040792,-0.954240329,1,1.307807808,0.435645215
0.289031797,-0.957319498,1,1.309309309,0.436145382
0.278991106,-0.960293686,1,1.310810811,0.436645549
0.268919821,-0.963162567,1,1.312312312,0.437145715
0.258819045,-0.965925826,1,1.313813814,0.437645882
0.248689887,-0.968583161,1,1.315315315,0.438146049
0.238533458,-0.97113428,1,1.316816817,0.438646215
0.22835087,-0.973578903,1,1.318318318,0.439146382
0.218143241,-0.975916762,1,1.31981982,0.439646549
0.207911691,-0.978147601,1,1.321321321,0.440146716
0.19765734,-0.980271175,1,1.322822823,0.440646882
0.187381315,-0.982287251,1,1.324324324,0.441147049
0.17708474,-0.984195608,1,1.325825826,0.441647216
0.166768747,-0.985996037,1,1.327327327,0.442147382
0.156434465,-0.987688341,1,1.328828829,0.442647549
0.146083029,-0.989272333,1,1.33033033,0.443147716
0.135715572,-0.99074784,1,1.331831832,0.443647883
0.125333234,-0.992114701,1,1.333333333,0.444148049
0.11493715,-0.993372766,1,1.334834835,0.444648216
0.104528463,-0.994521895,1,1.336336336,0.445148383
0.094108313,-0.995561965,1,1.337837838,0.44564855
0.083677843,-0.996492859,1,1.339339339,0.446148716
0.073238197,-0.997314477,1,1.340840841,0.446648883
0.06279052,-0.998026728,1,1.342342342,0.44714905
0.052335956,-0.998629535,1,1.343843844,0.447649216
0.041875654,-0.99912283,1,1.345345345,0.448149383
0.031410759,-0.99950656,1,1.346846847,0.44864955
0.02094242,-0.999780683,1,1.348348348,0.449149717
0.010471784,-0.999945169,1,1.34984985,0.449649883
3.67E-16,-1,1,1.351351351,0.45015005
-0.010471784,-0.999945169,-1,1.352852853,0.450650217
-0.02094242,-0.999780683,-1,1.354354354,0.451150383
-0.031410759,-0.99950656,-1,1.355855856,0.45165055
-0.041875654,-0.99912283,-1,1.357357357,0.452150717
-0.052335956,-0.998629535,-1,1.358858859,0.452650884
-0.06279052,-0.998026728,-1,1.36036036,0.45315105
-0.073238197,-0.997314477,-1,1.361861862,0.453651217
-0.083677843,-0.996492859,-1,1.363363363,0.454151384
-0.094108313,-0.995561965,-1,1.364864865,0.454651551
-0.104528463,-0.994521895,-1,1.366366366,0.455151717
-0.11493715,-0.993372766,-1,1.367867868,0.455651884
-0.125333234,-0.992114701,-1,1.369369369,0.456152051
-0.135715572,-0.99074784,-1,1.370870871,0.456652217
-0.146083029,-0.989272333,-1,1.372372372,0.457152384
-0.156434465,-0.987688341,-1,1.373873874,0.457652551
-0.166768747,-0.985996037,-1,1.375375375,0.458152718
-0.17708474,-0.984195608,-1,1.376876877,0.458652884
-0.187381315,-0.982287251,-1,1.378378378,0.459153051
-0.19765734,-0.980271175,-1,1.37987988,0.459653218
-0.207911691,-0.978147601,-1,1.381381381,0.460153384
-0.218143241,-0.975916762,-1,1.382882883,0.460653551
-0.22835087,-0.973578903,-1,1.384384384,0.461153718
-0.238533458,-0.97113428,-1,1.385885886,0.461653885
-0.248689887,-0.968583161,-1,1.387387387,0.462154051
-0.258819045,-0.965925826,-1,1.388888889,0.462654218
-0.268919821,-0.963162567,-1,1.39039039,0.463154385
-0.278991106,-0.960293686,-1,1.391891892,0.463654552
-0.289031797,-0.957319498,-1,1.393393393,0.464154718
-0.299040792,-0.954240329,-1,1.394894895,0.464654885
-0.309016994,-0.951056516,-1,1.396396396,0.465155052
-0.318959309,-0.94776841,-1,1.397897898,0.465655218
-0.328866647,-0.94437637,-1,1.399399399,0.466155385
-0.33873792,-0.940880769,-1,1.400900901,0.466655552
-0.348572047,-0.937281989,-1,1.402402402,0.467155719
-0.35836795,-0.933580426,-1,1.403903904,0.467655885
-0.368124553,-0.929776486,-1,1.405405405,0.468156052
-0.377840787,-0.925870585,-1,1.406906907,0.468656219
-0.387515586,-0.921863152,-1,1.408408408,0.469156385
-0.397147891,-0.917754626,-1,1.40990991,0.469656552
-0.406736643,-0.913545458,-1,1.411411411,0.470156719
-0.416280792,-0.909236109,-1,1.412912913,0.470656886
-0.425779292,-0.904827052,-1,1.414414414,0.471157052
-0.435231099,-0.900318771,-1,1.415915916,0.471657219
-0.444635179,-0.89571176,-1,1.417417417,0.472157386
-0.4539905,-0.891006524,-1,1.418918919,0.472657553
-0.463296035,-0.886203579,-1,1.42042042,0.473157719
-0.472550765,-0.881303452,-1,1.421921922,0.473657886
-0.481753674,-0.87630668,-1,1.423423423,0.474158053
-0.490903754,-0.871213811,-1,1.424924925,0.474658219
-0.5,-0.866025404,-1,1.426426426,0.475158386
-0.509041416,-0.860742027,-1,1.427927928,0.475658553
-0.518027009,-0.85536426,-1,1.429429429,0.47615872
-0.526955795,-0.849892693,-1,1.430930931,0.476658886
-0.535826795,-0.844327926,-1,1.432432432,0.477159053
-0.544639035,-0.838670568,-1,1.433933934,0.47765922
-0.553391549,-0.832921241,-1,1.435435435,0.478159386
-0.562083378,-0.827080574,-1,1.436936937,0.478659553
-0.570713568,-0.821149209,-1,1.438438438,0.47915972
-0.579281172,-0.815127796,-1,1.43993994,0.479659887
-0.587785252,-0.809016994,-1,1.441441441,0.480160053
-0.596224875,-0.802817475,-1,1.442942943,0.48066022
-0.604599115,-0.796529918,-1,1.444444444,0.481160387
-0.612907054,-0.790155012,-1,1.445945946,0.481660554
-0.62114778,-0.783693457,-1,1.447447447,0.48216072
-0.629320391,-0.777145961,-1,1.448948949,0.482660887
-0.63742399,-0.770513243,-1,1.45045045,0.483161054
-0.645457688,-0.763796029,-1,1.451951952,0.48366122
-0.653420604,-0.756995056,-1,1.453453453,0.484161387
-0.661311865,-0.75011107,-1,1.454954955,0.484661554
-0.669130606,-0.743144825,-1,1.456456456,0.485161721
-0.67687597,-0.736097087,-1,1.457957958,0.485661887
-0.684547106,-0.728968627,-1,1.459459459,0.486162054
-0.692143174,-0.721760228,-1,1.460960961,0.486662221
-0.699663341,-0.71447268,-1,1.462462462,0.487162387
-0.707106781,-0.707106781,-1,1.463963964,0.487662554
-0.71447268,-0.699663341,-1,1.465465465,0.488162721
-0.721760228,-0.692143174,-1,1.466966967,0.488662888
-0.728968627,-0.684547106,-1,1.468468468,0.489163054
-0.736097087,-0.67687597,-1,1.46996997,0.489663221
-0.743144825,-0.669130606,-1,1.471471471,0.490163388
-0.75011107,-0.661311865,-1,1.472972973,0.490663555
-0.756995056,-0.653420604,-1,1.474474474,0.491163721
-0.763796029,-0.645457688,-1,1.475975976,0.491663888
-0.770513243,-0.63742399,-1,1.477477477,0.492164055
-0.777145961,-0.629320391,-1,1.478978979,0.492664221
-0.783693457,-0.62114778,-1,1.48048048,0.493164388
-0.790155012,-0.612907054,-1,1.481981982,0.493664555
-0.796529918,-0.604599115,-1,1.483483483,0.494164722
-0.802817475,-0.596224875,-1,1.484984985,0.494664888
-0.809016994,-0.587785252,-1,1.486486486,0.495165055
-0.815127796,-0.579281172,-1,1.487987988,0.495665222
-0.821149209,-0.570713568,-1,1.489489489,0.496165388
-0.827080574,-0.562083378,-1,1.490990991,0.496665555
-0.832921241,-0.553391549,-1,1.492492492,0.497165722
-0.838670568,-0.544639035,-1,1.493993994,0.497665889
-0.844327926,-0.535826795,-1,1.495495495,0.498166055
-0.849892693,-0.526955795,-1,1.496996997,0.498666222
-0.85536426,-0.518027009,-1,1.498498498,0.499166389
-0.860742027,-0.509041416,-1,1.5,0.499666556
-0.866025404,-0.5,-1,0,0.500166722
-0.871213811,-0.490903754,-1,0.001501502,0.500666889
-0.87630668,-0.481753674,-1,0.003003003,0.501167056
-0.881303452,-0.472550765,-1,0.004504505,0.501667222
-0.886203579,-0.463296035,-1,0.006006006,0.502167389
-0.891006524,-0.4539905,-1,0.007507508,0.502667556
-0.89571176,-0.444635179,-1,0.009009009,0.503167723
-0.900318771,-0.435231099,-1,0.010510511,0.503667889
-0.904827052,-0.425779292,-1,0.012012012,0.504168056
-0.909236109,-0.416280792,-1,0.013513514,0.504668223
-0.913545458,-0.406736643,-1,0.015015015,0.505168389
-0.917754626,-0.397147891,-1,0.016516517,0.505668556
-0.921863152,-0.387515586,-1,0.018018018,0.506168723
-0.925870585,-0.377840787,-1,0.01951952,0.50666889
-0.929776486,-0.368124553,-1,0.021021021,0.507169056
-0.933580426,-0.35836795,-1,0.022522523,0.507669223
-0.937281989,-0.348572047,-1,0.024024024,0.50816939
-0.940880769,-0.33873792,-1,0.025525526,0.508669557
-0.94437637,-0.328866647,-1,0.027027027,0.509169723
-0.94776841,-0.318959309,-1,0.028528529,0.50966989
-0.951056516,-0.309016994,-1,0.03003003,0.510170057
-0.954240329,-0.299040792,-1,0.031531532,0.510670223
